Vaccine,Version,ISO3,Gavi73,Year,Delivery,IntroductionDate,GaviSupport,Population,FVP,FVPType,Coverage
TCV,TCV Scenarios demand_Unconstrained 16.08,DJI,TRUE,2030,Routine,2026,,20055,17849, Direct ,0.89
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2016,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2017,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2018,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2019,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2020,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2021,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2022,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2023,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2024,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2025,Routine,2026,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2026,Routine,2026,,164799,156559, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2027,Routine,2026,,166539,158212, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2028,Routine,2026,,168468,160044, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2029,Routine,2026,,170483,161959, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,ERI,TRUE,2030,Routine,2026,,172553,163925, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2016,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2017,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2018,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2019,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2020,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2021,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2022,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2023,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2024,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2025,Routine,2025,,3322003,1312191, Direct ,0.4
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2026,Routine,2025,,3338266,2670613, Direct ,0.8
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2027,Routine,2025,,3347529,2711499, Direct ,0.81
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2028,Routine,2025,,3357158,2752870, Direct ,0.82
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2029,Routine,2025,,3365533,2793392, Direct ,0.83
TCV,TCV Scenarios demand_Unconstrained 16.08,ETH,TRUE,2030,Routine,2025,,3373103,2833407, Direct ,0.84
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2016,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2017,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2018,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2019,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2020,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2021,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2022,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2023,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2024,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2025,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2026,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2027,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2028,Routine,2029,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2029,Routine,2029,,92163,89398, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,GMB,TRUE,2030,Routine,2029,,93311,90512, Direct ,0.97
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2016,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2017,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2018,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2019,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2020,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2021,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2022,Routine,2022,,45755,43467, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2023,Routine,2022,,44949,42701, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2024,Routine,2022,,44200,41990, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2025,Routine,2022,,43478,41305, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2026,Routine,2022,,43092,40937, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2027,Routine,2022,,42073,39969, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2028,Routine,2022,,41460,39387, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2029,Routine,2022,,40948,38901, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GEO,TRUE,2030,Routine,2022,,40560,38532, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2016,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2017,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2018,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2019,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2020,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2021,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2022,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2023,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2024,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2025,Routine,2025,,880624,836593, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2026,Routine,2025,,888753,844315, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2027,Routine,2025,,894023,849322, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2028,Routine,2025,,901086,856032, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2029,Routine,2025,,908484,863060, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GHA,TRUE,2030,Routine,2025,,916268,870455, Catalytic ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2016,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2017,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2018,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2019,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2020,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2021,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2022,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2023,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2024,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2025,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2026,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2027,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2028,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2029,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GIN,TRUE,2030,Routine,2030,,511379,347738, Direct ,0.68
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2016,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2017,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2018,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2019,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2020,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2021,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2022,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2023,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2024,Routine,2025,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2025,Routine,2025,,65871,59284, Direct ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2026,Routine,2025,,66521,60534, Direct ,0.91
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2027,Routine,2025,,66931,61576, Direct ,0.92
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2028,Routine,2025,,67491,62767, Direct ,0.93
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2029,Routine,2025,,68087,64002, Direct ,0.94
TCV,TCV Scenarios demand_Unconstrained 16.08,GNB,TRUE,2030,Routine,2025,,68726,65289, Direct ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2016,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2017,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2018,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2019,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2020,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2021,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2022,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2023,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2024,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2025,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2026,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2027,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2028,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2029,Routine,2030,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,GUY,TRUE,2030,Routine,2030,,13691,13554, Other ,0.99
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2016,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2017,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2018,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2019,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2020,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2021,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2022,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2023,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2024,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2025,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2026,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2027,Routine,2028,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2028,Routine,2028,,238778,155206, Direct ,0.65
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2029,Routine,2028,,237517,156761, Direct ,0.66
TCV,TCV Scenarios demand_Unconstrained 16.08,HTI,TRUE,2030,Routine,2028,,236213,158263, Direct ,0.67
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2016,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2017,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2018,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2019,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2020,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2021,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2022,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2023,Routine,2024,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2024,Routine,2024,,194294,184580, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2025,Routine,2024,,193585,183906, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2026,Routine,2024,,192486,182862, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2027,Routine,2024,,192172,182563, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2028,Routine,2024,,191330,181763, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2029,Routine,2024,,190359,180841, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,HND,TRUE,2030,Routine,2024,,189237,179776, Other ,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2016,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2017,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2018,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2019,Routine,2020,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2020,Routine,2020,,24358326,6349404,Other,0.26
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2021,Routine,2020,,24533194,13621480,Other,0.56
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2022,Routine,2020,,24228686,19358720,Other,0.8
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2023,Routine,2020,,24113293,22789816,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2024,Routine,2020,,23989280,22789816,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2025,Routine,2020,,23872070,22678466,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2026,Routine,2020,,23717113,22531257,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2027,Routine,2020,,23684348,22500131,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2028,Routine,2020,,23585499,22406224,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2029,Routine,2020,,23470928,22297382,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IND,TRUE,2030,Routine,2020,,23332791,22166151,Other,0.95
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2016,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2017,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2018,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2019,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2020,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2021,Routine,2022,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2022,Routine,2022,,4644950,1223067, Other ,0.26
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2023,Routine,2022,,4629165,2076169, Other ,0.45
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2024,Routine,2022,,4614875,3876495, Other ,0.84
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2025,Routine,2022,,4598752,3908939, Other ,0.85
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2026,Routine,2022,,4594801,3951529, Other ,0.86
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2027,Routine,2022,,4561572,3968568, Other ,0.87
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2028,Routine,2022,,4542059,3997012, Other ,0.88
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2029,Routine,2022,,4523427,4025850, Other ,0.89
TCV,TCV Scenarios demand_Unconstrained 16.08,IDN,TRUE,2030,Routine,2022,,4506635,4055971, Other ,0.9
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2016,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2017,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2018,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2019,Routine,2023,,   ,   ,  ,   
TCV,TCV Scenarios demand_Unconstrained 16.08,KEN,TRUE,2020,Routine,2023,,   ,   ,  ,   
